全国地方公共団体コード,ID,地方公共団体名,許可番号,営業形態,名称,電話番号,所在地_連結表記,所在地_都道府県,所在地_市区町村,所在地_町字,所在地_番地以下,建物名等(方書),緯度,経度,営業者氏名,法人代表者氏名,営業者_所在地_連結表記,営業者_所在地_都道府県,営業者_所在地_市区町村,営業者_所在地_町字,営業者_所在地_番地以下,営業者_所在地_建物名等(方書),営業者_ 電話番号,許可年月日,備考
131067,,,29台台健生環き第88号,簡易宿所営業,HOSTEL KURA (ﾎｽﾃﾙ 蔵),(03)5830-7071,東上野六丁目6番9号,,,,,,35.712654,139.784561,ﾎﾘｽﾃｨｯｸ･ｾﾗﾋﾟｰ研究所有限会社,,東京都台東区東上野六丁目6番9号,,,,,,(03)6231-6691,2018-05-21,
131067,,,29台台健生環き第80号,旅館・ホテル営業,YK HOTEL,(03)5244-5758,東上野六丁目7番5号,,,,,,35.712421,139.783997,YK Enterprise株式会社,,東京都台東区東上野六丁目7番5号,,,,,,(03)5244-5758,2018-02-13,
131067,,,5台台健生環き第10170号,旅館・ホテル営業,ELE Hotel 東上野,(03)5830-6587,東上野六丁目7番10号,,,,,,35.712669,139.784393,株式会社TEJ,,東京都台東区台東四丁目29番10号さたけ第2ﾋﾞﾙ10階,,,,,,(03)6260-8831,2024-01-31,
131067,,,5台台健生環き第10250号,旅館・ホテル営業,旅館ひまわり,080-7613-1318,東上野六丁目25番8号,,,,,,35.71534,139.78392,文海株式会社,,東京都台東区上野七丁目3番9号豊榮ｱﾙﾍﾞﾙｺﾞ上野401号,,,,,,080-7613-1318,2024-03-28,
131067,,,2台台健生環き第10097号,旅館・ホテル営業,Uhome上野ﾎﾃﾙ,(03)6337-1786,松が谷一丁目3番10号,,,,,,35.711369,139.786072,,,,,,,,,,2020-10-07,
131067,,,13台台健生環き第61号,旅館・ホテル営業,ﾎﾃﾙﾏｲｽﾃｲｽﾞ上野 稲荷町,(03)3842-0701,松が谷一丁目5番7号,,,,,,35.711761,139.785141,株式会社ﾏｲｽﾃｲｽﾞ･ﾎﾃﾙ･ﾏﾈｼﾞﾒﾝﾄ,,東京都港区六本木六丁目2番31号,,,,,,(03)6866-4347,2002-04-02,
131067,,,2台台健生環き第10138号,旅館・ホテル営業,&AND HOSTEL ASAKUSA KAPPABASHI,(03)5830-3887,松が谷一丁目11番4号,,,,,,35.712109,139.787796,and factory株式会社,,東京都目黒区青葉台三丁目6番28号,,,,,,(03)6712-7646,2020-11-24,
131067,,,28台台健生環き第126号,簡易宿所営業,Hotelつくし,(03)6272-5298,松が谷二丁目2番11号,,,,,,35.712894,139.787689,株式会社三宗,,東京都台東区浅草二丁目3番16号,,,,,,(03)3847-4333,2017-03-29,
131067,,,31台台健生環き第10294号,旅館・ホテル営業,KIN HOTEL,(03)4405-9504,松が谷二丁目3番2号,,,,,,35.71257,139.786697,株式会社AbiZ Hotel,,東京都新宿区西新宿四丁目11番20号,,,,,,(03)6240-1526,2020-04-22,
131067,,,16台台健生環き第113号,簡易宿所営業,ﾓﾀﾞﾝ,(03)3843-9123,松が谷二丁目18番7号,,,,,,35.714134,139.785385,,,,,,,,,,2005-06-08,
131067,,,3台台健生環き第10077号,旅館・ホテル営業,MOMIJI HOTEL 浅草,(03)6231-6046,松が谷二丁目28番9号,,,,,,35.714855,139.786743,株式会社中天国際,,東京都新宿区大久保二丁目18番17号全日第5ﾚｼﾞﾃﾞﾝｽ202,,,,,,(03)6690-7829,2021-09-14,
131067,,,3台台健生環き第10109号,旅館・ホテル営業,MOMIJI HOTEL,(03)6231-6041,松が谷二丁目28番9号,,,,,,35.714855,139.786743,天城開発株式会社,,東京都千代田区岩本町二丁目19番4号楽途ﾋﾞﾙ1階,,,,,,(03)5614-1868,2021-10-25,
131067,,,5台台健生環き第10135号,旅館・ホテル営業,FL HOTEL ASAKUSA,,松が谷二丁目30番1号,,,,,,35.714558,139.786133,株式会社ﾄﾘｯｸﾙﾌｫﾜｰﾄﾞ,,東京都台東区松が谷二丁目30番1号,,,,,,(03)6876-7107,2023-10-17,
131067,,,2台台健生環き第10178号,簡易宿所営業,HOTEL ﾌﾟﾚｰﾙ,,松が谷三丁目10番8号,,,,,,35.716602,139.785522,株式会社三宗,,東京都台東区入谷一丁目27番5共栄入谷ﾋﾞﾙ一階,,,,,,(03)5808-7355,2022-09-07,
131067,,,31台台健生環き第10114号,旅館・ホテル営業,KOKOROYA,,松が谷三丁目14番4号,,,,,,35.716232,139.787277,ｱﾄﾞﾊﾞﾝｽ株式会社,,東京都品川区大崎一丁目2番3号ｱｰﾄヴｨﾚｯｼﾞ大崎ﾋﾞｭｰﾀﾜｰ312,,,,,,(03)5811-1562,2019-09-03,
131067,,,6台台健生環き第10138号,旅館・ホテル営業,ﾔﾑｽﾞｷｬﾋﾞﾝ,080-9400-1894,松が谷四丁目3番11号,,,,,,35.717354,139.788513,株式会社TSﾊﾟｰﾄﾅｰｽﾞ,,東京都港区虎ﾉ門二丁目5番2号,,,,,,,2024-12-23,
131067,,,6台台健生環き第10099号,旅館・ホテル営業,松の宿 浅草,,松が谷四丁目6番6号,,,,,,35.717373,139.787018,,,,,,,,,,2024-10-22,
131067,,,3台台健生環き第10149号,旅館・ホテル営業,宿家 松が谷,,松が谷四丁目8番5号,,,,,,35.717777,139.786987,SOUﾎｰﾙﾃﾞｨﾝｸﾞｽ株式会社,,千葉県千葉市美浜区新港32番地1,,,,,,(043)244-7860,2022-01-11,
131067,,,29台台健生環き第124号,簡易宿所営業,ｴｱｰﾎﾃﾙ上野入谷,,松が谷四丁目14番3号,,,,,,35.718124,139.785812,ｱｳﾙ合同会社,,東京都中央区新川一丁目15番7号,,,,,,,2017-11-09,
131067,,,31台台健生環き第10165号,旅館・ホテル営業,和箔 新,,松が谷四丁目21番6号,,,,,,35.718147,139.78772,株式会社はまか,,東京都墨田区押上二丁目6番10号,,,,,,(03)6873-9851,2019-10-16,
131067,,,5台台健生環き第10173号,旅館・ホテル営業,Dream stay 入谷,,松が谷四丁目27番1号,,,,,,35.718327,139.787552,,,,,,,,,,2023-12-20,
131067,,,4台台健生環き第10153号,旅館・ホテル営業,東京こそ TOKYOKOSO,(03)5354-3420,三筋一丁目2番10号,,,,,,35.704014,139.787201,Allez Hop株式会社,,東京都豊島区南大塚三丁目38番14号-202室,,,,,,(03)5354-3420,2023-01-10,
131067,,,30台台健生環き第93号,旅館・ホテル営業,SY東京国際ﾎﾃﾙ,,三筋一丁目3番18号,,,,,,35.703316,139.787109,SLY株式会社,,東京都豊島区上池袋一丁目32番20‐405号,,,,,,,2018-10-05,
131067,,,6台台健生環き第10215号,旅館・ホテル営業,未 Mi･hotel ueno,080-7485-6660,三筋一丁目12番5号,,,,,,35.704472,139.785507,株式会社 金洲,,東京都豊島区長崎二丁目13-2ﾛｰﾄﾞ椎名町311号室,,,,,,,2025-03-03,
131067,,,2台台健生環き第10170号,旅館・ホテル営業,Mr.金太郎ﾎﾃﾙ 浅草ｻｳｽ,,三筋二丁目4番10号,,,,,,35.704891,139.786667,株式会社ﾘﾍﾞﾗ･ﾘｱﾙ･ｴｽﾃｰﾄ･ﾏﾈｼﾞﾒﾝﾄ ,,東京都新宿区西新宿六丁目25番8号,,,,,,(043)213-3220,2021-07-02,
131067,,,5台台健生環き第10067号,旅館・ホテル営業,unito 蔵前,(03)5829-3990,三筋二丁目6番6号,,,,,,35.70525,139.785522,株式会社Unito,,東京都千代田区東神田1-7-10,,,,,,(03)5829-3990,2023-07-19,
131067,,,6台台健生環き第10208号,旅館・ホテル営業,TOKYO RIRIARU HOTEL 新御徒町,,三筋二丁目10番12号,,,,,,35.70599,139.785446,ﾘﾘｱﾙ株式会社,,東京都台東区池之端一丁目4番33-2505号BrilliaTower上野池之端,,,,,,,2025-02-14,
131067,,,31台台健生環き第10143号,旅館・ホテル営業,& AND HOSTEL KURAMAE WEST,(03)5829-5813,三筋二丁目11番2号,,,,,,35.705353,139.785645,and factory株式会社,,東京都目黒区青葉台三丁目6番28号,,,,,,(03)6712-7646,2019-09-26,
131067,,,6台台健生環き第10001号,旅館・ホテル営業,HYGGE SHINOKACHIMACHI,,三筋二丁目15番12号,,,,,,35.706093,139.787491,九慈源合同会社,,東京都新宿区西新宿三丁目3番13号西新宿水間ﾋﾞﾙ2F,,,,,,,2024-05-23,
131067,,,28台台健生環き第110号,旅館・ホテル営業,ﾎﾃﾙﾂｰﾘｽﾄｲﾝ上野御徒町,(03)5829-8501,三筋二丁目20番4号,,,,,,35.706348,139.785019,東京ﾋﾞｼﾞﾈｽｸﾘｴｰｼｮﾝ株式会社,,東京都江戸川区西葛西五丁目8番16号,,,,,,,2018-08-10,
131067,,,6台台健生環き第10049号,旅館・ホテル営業,MIYAVI HOTEL,(03)5846-9857,三筋二丁目20番7号,,,,,,35.706593,139.785172,株式会社MIYAVI,,東京都台東区三筋二丁目20番7号,,,,,,(03)5846-9857,2024-08-26,
131067,,,29台台健生環き第203号,旅館・ホテル営業,Hotel SAILS ﾎﾃﾙｾｲﾙｽﾞ,(03)4405-3623,三ﾉ輪一丁目2番7号,,,,,,35.727528,139.793869,ｴﾇｴｲﾋﾞﾙ株式会社,,東京都豊島区要町三丁目14番3号,,,,,,(03)3957-9738,2018-04-19,
131067,,,31台台健生環き第10274号,旅館・ホテル営業,WYZ旅館,,三ﾉ輪一丁目3番3号,,,,,,35.726925,139.793472,,,,,,,,,,2020-02-17,
131067,,,6台台健生環き第10063号,旅館・ホテル営業,Asakusa M HOTEL,,三ﾉ輪一丁目4番2号,,,,,,35.726845,139.793045,涌泉株式会社,,東京都台東区浅草五丁目35番4号,,,,,,,2024-07-24,
131067,,,6台台健生環き第10187号,旅館・ホテル営業,心宿のﾎﾃﾙ A棟,(03)5817-4051,三ﾉ輪一丁目4番3号,,,,,,35.72691,139.792984,嘉陽株式会社,,東京都台東区台東二丁目23番4号嘉陽ﾋﾞﾙ1階,,,,,,(03)5817-4051,2025-03-05,
131067,,,6台台健生環き第10188号,旅館・ホテル営業,心宿のﾎﾃﾙ B棟,,三ﾉ輪一丁目4番4号,,,,,,35.727047,139.792984,嘉陽株式会社,,東京都台東区台東二丁目23番4号嘉陽ﾋﾞﾙ1階,,,,,,(03)5817-4051,2025-03-05,
131067,,,30台台健生環き第3号,簡易宿所営業,MIKA' House(三ﾉ輪店),(03)4283-5505,三ﾉ輪一丁目5番1号,,,,,,35.726845,139.792892,株式会社ｼﾞﾋﾟｴｺｰｱｲ,,東京都新宿区改代町6番,,,,,,(03)3378-7735,2018-07-02,
131067,,,31台台健生環き第10095号,旅館・ホテル営業,MicoHome,,三ﾉ輪一丁目6番6号,,,,,,35.727142,139.792038,,,,,,,,,,2019-11-18,
131067,,,5台台健生環き第10229号,旅館・ホテル営業,OHWA hostel minowa station,(03)6453-1155,三ﾉ輪一丁目8番4号,,,,,,35.72699,139.791016,株式会社ｵｰﾜ,,愛知県岡崎市北野町字西河原58番地1,,,,,,(0564)34-1888,2024-02-08,
131067,,,6台台健生環き第10005号,簡易宿所営業,MARU5,(03)4361-8076,三ﾉ輪一丁目9番7号,,,,,,35.727673,139.79126,金騏株式会社,,東京都台東区三ﾉ輪一丁目9番7号,,,,,,(03)4361-8076,2024-05-17,
131067,,,3台台健生環き第10153号,旅館・ホテル営業,宿家 烏丸院,(03)6802-4915,三ﾉ輪一丁目14番9号,,,,,,35.727783,139.793488,SOUﾎｰﾙﾃﾞｨﾝｸﾞｽ株式会社,,千葉県千葉市美浜区新港32番地1,,,,,,(043)244-7860,2022-01-24,
131067,,,30台台健生環き第170号,旅館・ホテル営業,旅荘 夢路,,三ﾉ輪一丁目17番2号,,,,,,35.727798,139.792252,亜友夢株式会社,,東京都千代田区神田佐久間町二丁目12番8号,,,,,,(03)5835-1215,2019-04-10,
131067,,,30台台健生環き第219号,旅館・ホテル営業,ﾋﾟﾝｸﾋﾞﾙﾃﾞｨﾝｸﾞ,,三ﾉ輪一丁目20番5号,,,,,,35.728413,139.790909,,,,,,,,,,2019-02-05,
131067,,,30台台健生環き第220号,旅館・ホテル営業,ﾋﾟﾝｸﾋﾞﾙﾃﾞｨﾝｸﾞⅡ,,三ﾉ輪一丁目20番6号,,,,,,35.728466,139.790985,,,,,,,,,,2019-01-17,
131067,,,4台台健生環き第10015号,旅館・ホテル営業,ｱﾊﾟﾎﾃﾙ<浅草新御徒町駅前>,(03)5830-5611,元浅草一丁目6番11号,,,,,,35.707642,139.78215,ｱﾊﾟﾎﾃﾙ株式会社,,東京都港区赤坂三丁目2番3号,,,,,,(03)3505-8200,2022-06-20,
131067,,,30台台健生環き第292号,旅館・ホテル営業,浅草ｴｲﾄ,,元浅草一丁目14番13号,,,,,,35.70882,139.784912,合同会社ﾌﾟﾚｼｬｽｽﾃｲ,,東京都渋谷区桜丘町23番17-408号,,,,,,,2019-03-07,
131067,,,59台浅健衛環き第43号,旅館・ホテル営業,筑波ﾎﾃﾙ,(03)3834-2556,元浅草二丁目7番8号,,,,,,35.710495,139.782883,有限会社 筑波ﾎﾃﾙ,,東京都台東区元浅草二丁目7番8号,,,,,,,1978-02-03,
131067,,,4台台健生環き第10225号,簡易宿所営業,小春日和,,元浅草二丁目8番11号,,,,,,35.710445,139.784454,京越株式会社,,東京都渋谷区代々木三丁目23番4号ｶﾃﾘｰﾅ代々木ﾌﾟﾚｲｽ1105,,,,,,,2023-08-30,
131067,,,18台台健生環き第73号,旅館・ホテル営業,HOTEL LiVEMAX BUDGET 東上野,(03)6809-6153,元浅草三丁目5番1号,,,,,,35.706768,139.785599,ｸﾞｯﾄﾞ･ｺﾐｭﾆｹｰｼｮﾝ株式会社,,東京都港区赤坂二丁目5番1号8階,,,,,,(03)6419-2175,2006-10-31,
131067,,,6台台健生環き第10156号,旅館・ホテル営業,花の雲,,元浅草四丁目6番5号,,,,,,35.709297,139.785095,,,,,,,,,,2025-02-25,
131067,,,6台台健生環き第10140号,旅館・ホテル営業,Asakusa house,,元浅草四丁目7番5号,,,,,,35.710011,139.785492,Carpediem Guys合同会社,,東京都台東区入谷二丁目29番2号,,,,,,,2024-12-09,
131067,,,2台台健生環き第10101号,下宿営業,ねんねこ家,(03)3828-9779,谷中二丁目1番4号,,,,,,35.720814,139.766205,,,,,,,,,,2020-09-11,
131067,,,5台台健生環き第10260号,旅館・ホテル営業,ｹﾞｽﾄﾊｳｽ畠,,谷中二丁目1番4号,,,,,,35.720814,139.766205,,,,,,,,,,2024-06-19,
131067,,,5台台健生環き第10223号,旅館・ホテル営業,ｻﾅｯﾌﾟ谷中,(06)6260-7868,谷中二丁目1番5号,,,,,,35.720707,139.766098,中村企画株式会社,,東京都品川区北品川六丁目1番12号,,,,,,(03)3446-5518,2024-03-05,
131067,,,第1号,旅館・ホテル営業,澤の屋旅館,(03)3822-2251,谷中二丁目3番11号,,,,,,35.720985,139.764801,,,,,,,,,,1972-01-01,
131067,,,28台台健生環き第35号,簡易宿所営業,寿荘,(03)6320-0830,谷中三丁目1番7号,,,,,,35.724648,139.765045,,,,,,,,,,2016-11-22,
131067,,,31台台健生環き第10041号,旅館・ホテル営業,COTO東京 谷中,,谷中三丁目1番10号,,,,,,35.725029,139.765213,株式会社古都,,東京都目黒区東が丘二丁目11番4号,,,,,,(075)744-6131,2019-07-19,
131067,,,3台下健衛環き第28号,旅館・ホテル営業,ﾎﾃﾙ 千駄木,(03)5814-2151,谷中三丁目2番12号,,,,,,35.725533,139.764267,三浩創芸(株),,東京都台東区谷中3-4-8,,,,,,,1991-09-30,
131067,,,23台台健生環き第36号,旅館・ホテル営業,HOTEL LiVEMAX BUDGET 日暮里,(03)3823-1313,谷中三丁目2番12号,,,,,,35.725533,139.764267,株式会社ﾘﾌﾞ･ﾏｯｸｽ,,東京都港区赤坂二丁目5番1号 9階,,,,,,(03)3355-2424,2011-08-22,
131067,,,31台台健生環き第100088号,旅館・ホテル営業,U&Iﾎﾃﾙ 上野 谷中,(03)6914-8782,谷中三丁目6番8号,,,,,,35.726124,139.765396,ｱｰｻｰﾎｰﾑ合同会社,,東京都台東区谷中三丁目6番8号,,,,,,,2019-08-29,
131067,,,15台台健生環き第51号,旅館・ホテル営業,ｱﾈｯｸｽ勝太郎旅館,(03)3828-2500,谷中三丁目8番4号,,,,,,35.726688,139.764633,有限会社 旅館勝太郎,,東京都台東区池之端四丁目16番8号,,,,,,,2003-09-26,
131067,,,29台台健生環き第8号,旅館・ホテル営業,hanare ,(03)5834-7301,谷中三丁目9番3号,,,,,,35.72641,139.765015,株式会社HAGISO,,東京都台東区谷中三丁目10番25号,,,,,,(03)5834-7018,2017-05-19,
131067,,,6台台健生環き第10205号,旅館・ホテル営業,kaneko house,,谷中三丁目10番12号,,,,,,35.727196,139.765503,,,,,,,,,,2025-02-20,
131067,,,2台台健生環き第10187号,旅館・ホテル営業,YANAKA SOW,(03)5814-7171,谷中五丁目2番14号,,,,,,35.724827,139.767883,積水ﾊｳｽ不動産東京株式会社,,東京都渋谷区代々木二丁目1番1号,,,,,,,2021-03-30,
131067,,,23台台健生環き第32号,旅館・ホテル営業,ﾎﾃﾙ 愛,(03)3824-0012,谷中七丁目18番20号,,,,,,35.72747,139.768875,株式会社SADAYOSHI,,東京都杉並区桃井三丁目3番6号,,,,,,(03)5310-6787,2011-08-11,
131067,,,16台台健生環き第104号,旅館・ホテル営業,ﾍﾞﾙﾓﾝﾄﾎﾃﾙ,(03)3864-7733,柳橋一丁目2番8号,,,,,,35.69598,139.786774,ﾍﾞﾙﾓﾝﾄﾎﾃﾙ株式会社,,東京都台東区柳橋一丁目2番8号,,,,,,(03)3864-7733,2005-01-31,
131067,,,30台台健生環き第298号,旅館・ホテル営業,Pegasus Hotel,(03)5820-8777,柳橋一丁目3番2号,,,,,,35.695812,139.78627,ｻﾗﾀﾞﾎﾞｳﾙ合同会社,,東京都板橋区熊野町18番地10号1階,,,,,,(03)5820-8777,2019-11-01,
131067,,,3台浅健衛環き第44号,旅館・ホテル営業,ﾎﾃﾙ柳橋,(03)3861-8784,柳橋一丁目3番12号,,,,,,35.696098,139.786377,株式会社ﾄﾗｲｼｽﾃﾑ,,東京都台東区柳橋一丁目3番12号,,,,,,(03)3861-8784,1991-12-16,
131067,,,2台台健生環き第10044号,簡易宿所営業,Pegasus Hostel(ﾍﾟｶﾞｻｽﾎｽﾃﾙ),,柳橋一丁目5番2号,,,,,,35.69619,139.786453,王氏集団株式会社,,東京都台東区東上野一丁目11番5号,,,,,,,2020-09-08,
131067,,,3台台健生環き第10080号,旅館・ホテル営業,ﾎﾞｰﾀﾞﾚｽﾊｳｽ 浅草橋1,(03)5829-9161,柳橋一丁目10番8号,,,,,,35.696789,139.787659,株式会社ｾﾝﾁｭﾘｰｱｾｯﾄ,,大阪府大阪市中央区北浜一丁目9番10号,,,,,,,2021-09-02,
131067,,,6台台健生環き第10101号,旅館・ホテル営業,CROWN浅草橋,,柳橋一丁目11番6号,,,,,,35.696896,139.78717,株式会社ｼﾞｪｲﾄﾗｽﾄ,,東京都豊島区東池袋一丁目47番12号,,,,,,(03)5843-3495,2024-11-28,
131067,,,31台台健生環き第10176号,旅館・ホテル営業,YK HOTEL 浅草橋,(03)5823-4447,柳橋一丁目12番5号,,,,,,35.69693,139.786758,YK Enterprise株式会社,,東京都台東区東上野六丁目7番5号,,,,,,(03)5244-5748,2019-11-21,
131067,,,5台台健生環き第10140号,簡易宿所営業,A16 HOSTEL,(03)5839-2778,柳橋一丁目15番5号,,,,,,35.69701,139.787949,ｽﾀｰﾘｯﾄ株式会社,,東京都千代田区麹町二丁目6番7号StarBuilding5階,,,,,,(03)6256-9718,2023-11-24,
131067,,,20台台健生環き第32号,旅館・ホテル営業,WEBﾎﾃﾙ東京浅草橋,(03)5833-8686,柳橋一丁目30番3号,,,,,,35.697727,139.788116,美峰有限会社,,東京都台東区柳橋1-30-3,,,,,,(03)3864-7358,2008-12-25,
131067,,,29台台健生環き第234号,旅館・ホテル営業,HOTEL LiVEMAX 浅草橋駅北口,(03)3864-3500,柳橋二丁目7番2号,,,,,,35.698799,139.787521,株式会社ﾘﾌﾞ･ﾏｯｸｽ,,東京都港区赤坂二丁目5番1号9階,,,,,,(03)3505-2290,2018-07-10,
131067,,,2台台健生環き第10157号,簡易宿所営業,ﾎﾃﾙ&ｶﾌｪ ｱｲﾗﾝﾄﾞｼﾞｬﾊﾟﾝ,(03)5809-3910,柳橋二丁目7番4号,,,,,,35.699024,139.787552,ｱｲﾗﾝﾄﾞｼﾞｬﾊﾟﾝ株式会社,,東京都大田区南馬込二丁目21番4号,,,,,,(03)6429-9048,2021-02-03,
131067,,,30台台健生環き第336号,旅館・ホテル営業,よつばﾊｳｽ,(03)6240-9625,柳橋二丁目8番4号,,,,,,35.698616,139.787933,,,,,,,,,,2019-08-06,
131067,,,31台台健生環き第10218号,旅館・ホテル営業,燕ﾎﾃﾙ 浅草橋,050-3646-9810,柳橋二丁目13番1号,,,,,,35.698593,139.788528,東方技研株式会社,,東京都台東区柳橋二丁目13番1号,,,,,,,2020-01-20,
131067,,,23台台健生環き第74号,旅館・ホテル営業,東横INNｱｷﾊﾞ浅草橋駅東口,(03)5822-1045,柳橋二丁目14番4号,,,,,,35.699551,139.787918,Toyoko Inn International Limited,,東京都大田区新蒲田一丁目7番4号,,,,,,(03)5480-5667,2012-01-27,
131067,,,5台台健生環き第10215号,旅館・ホテル営業,HOTEL Brillio Asakusabashi,(03)6626-1881,柳橋二丁目16番16号,,,,,,35.699917,139.788895,株式会社ﾘﾛﾊﾞｹｰｼｮﾝｽﾞ,,東京都新宿区新宿五丁目17番9号,,,,,,(03)6630-7970,2024-02-21,
131067,,,31台台健生環き第10025号,簡易宿所営業,CAFE/MINIMAL HOTEL OUR OUR,(03)5829-6470,柳橋二丁目20番13号,,,,,,35.699066,139.790207,株式会社DIG,,東京都台東区柳橋二丁目20番13号,,,,,,(06)6243-7676,2019-06-19,
131067,,,20台台健生環き第53号,簡易宿所営業,浅草橋旅荘 庵,(03)5829-9090,柳橋二丁目21番14号,,,,,,35.698936,139.789429,有限会社ｼｰ･ｽﾍﾟｰｽ,,東京都台東区柳橋二丁目21番14号,,,,,,,2008-12-12,
131067,,,31台台健生環き第10182号,旅館・ホテル営業,ぱんだﾎｽﾃﾙ竜泉,,竜泉一丁目21番12号,,,,,,35.724281,139.790375,株式会社ぱんだﾊｳｽ,,東京都台東区竜泉三丁目4番5号,,,,,,(03)5849-4545,2019-11-22,
